pit_id,race_id,driver_id,constructor_id,circuit_id,stop_number,lap_number,pit_time
5187,20160828,bottas,williams,spa,3,23,22318
5188,20160828,grosjean,haas,spa,3,23,23107
5189,20160828,nasr,sauber,spa,3,23,30238
5190,20160828,perez,force_india,spa,3,24,22652
5191,20160828,raikkonen,ferrari,spa,4,24,23056
5192,20160828,ocon,manor,spa,3,24,24208
5193,20160828,ricciardo,red_bull,spa,2,25,22531
5194,20160828,rosberg,mercedes,spa,2,26,22596
5195,20160828,max_verstappen,red_bull,spa,4,27,22727
5196,20160828,hamilton,mercedes,spa,3,32,22432
5197,20160828,jolyon_palmer,renault,spa,4,34,22578
5198,20160828,kvyat,toro_rosso,spa,3,35,23363
5199,20160904,jolyon_palmer,renault,monza,1,2,33275
5200,20160904,nasr,sauber,monza,1,2,27786
5201,20160904,nasr,sauber,monza,2,4,810454
5202,20160904,bottas,williams,monza,1,13,24161
5203,20160904,max_verstappen,red_bull,monza,1,13,24610
5204,20160904,alonso,mclaren,monza,1,13,26843
5205,20160904,kvyat,toro_rosso,monza,1,13,25183
5206,20160904,hulkenberg,force_india,monza,1,14,24043
5207,20160904,kevin_magnussen,renault,monza,1,14,24505
5208,20160904,raikkonen,ferrari,monza,1,15,24116
5209,20160904,perez,force_india,monza,1,15,24537
5210,20160904,button,mclaren,monza,1,15,26427
5211,20160904,nasr,sauber,monza,3,5,36594
5212,20160904,vettel,ferrari,monza,1,16,25472
5213,20160904,ricciardo,red_bull,monza,1,16,23745
5214,20160904,massa,williams,monza,1,16,23940
5215,20160904,wehrlein,manor,monza,1,16,25962
5216,20160904,gutierrez,haas,monza,1,16,25150
5217,20160904,sainz,toro_rosso,monza,1,23,25301
5218,20160904,ericsson,sauber,monza,1,23,25145
5219,20160904,rosberg,mercedes,monza,1,24,25550
5220,20160904,hamilton,mercedes,monza,1,25,23633
5221,20160904,perez,force_india,monza,2,28,24033
5222,20160904,grosjean,haas,monza,1,28,25340
5223,20160904,bottas,williams,monza,2,30,23899
5224,20160904,kevin_magnussen,renault,monza,2,30,23757
5225,20160904,vettel,ferrari,monza,2,33,25033
5226,20160904,ocon,manor,monza,1,32,25539
5227,20160904,hulkenberg,force_india,monza,2,33,24553
5228,20160904,alonso,mclaren,monza,2,33,23694
5229,20160904,kvyat,toro_rosso,monza,2,33,24363
5230,20160904,raikkonen,ferrari,monza,2,34,24279
5231,20160904,gutierrez,haas,monza,2,34,25515
5232,20160904,max_verstappen,red_bull,monza,2,35,23827
5233,20160904,massa,williams,monza,2,36,23822
5234,20160904,ricciardo,red_bull,monza,2,37,23633
5235,20160904,button,mclaren,monza,2,38,24418
5236,20160904,sainz,toro_rosso,monza,2,39,24341
5237,20160904,alonso,mclaren,monza,3,49,24082
5238,20160918,rosberg,mercedes,marina_bay,1,1,26350
5239,20160918,ricciardo,red_bull,marina_bay,1,1,25925
5240,20160918,hamilton,mercedes,marina_bay,1,1,24453
5241,20160918,raikkonen,ferrari,marina_bay,1,1,24874
5242,20160918,alonso,mclaren,marina_bay,1,1,24649
5243,20160918,kvyat,toro_rosso,marina_bay,1,1,24584
5244,20160918,sainz,toro_rosso,marina_bay,1,1,25973
5245,20160918,max_verstappen,red_bull,marina_bay,1,1,25740
5246,20160918,massa,williams,marina_bay,1,1,25929
5247,20160918,kevin_magnussen,renault,marina_bay,1,1,25816
5248,20160918,ericsson,sauber,marina_bay,1,1,26135
5249,20160918,perez,force_india,marina_bay,1,1,32821
5250,20160918,gutierrez,haas,marina_bay,1,1,26519
5251,20160918,button,mclaren,marina_bay,1,1,42815
5252,20160918,bottas,williams,marina_bay,1,1,32709
5253,20160918,wehrlein,manor,marina_bay,1,1,24308
5254,20160918,ocon,manor,marina_bay,1,1,24343
5255,20160918,nasr,sauber,marina_bay,1,1,25057
5256,20160918,jolyon_palmer,renault,marina_bay,1,1,25211
5257,20160918,vettel,ferrari,marina_bay,1,1,24342
5258,20160918,sainz,toro_rosso,marina_bay,2,7,29846
5259,20160918,ericsson,sauber,marina_bay,2,8,29706
5260,20160918,jolyon_palmer,renault,marina_bay,2,11,28847
5261,20160918,max_verstappen,red_bull,marina_bay,2,13,28815
5262,20160918,alonso,mclaren,marina_bay,2,14,29401
5263,20160918,ricciardo,red_bull,marina_bay,2,15,28890
5264,20160918,hamilton,mercedes,marina_bay,2,15,29150
5265,20160918,kvyat,toro_rosso,marina_bay,2,15,30301
5266,20160918,bottas,williams,marina_bay,2,15,28780
5267,20160918,button,mclaren,marina_bay,2,15,28998
5268,20160918,rosberg,mercedes,marina_bay,2,16,30546
5269,20160918,massa,williams,marina_bay,2,16,28682
5270,20160918,raikkonen,ferrari,marina_bay,2,17,29041
5271,20160918,kevin_magnussen,renault,marina_bay,2,17,28759
5272,20160918,nasr,sauber,marina_bay,2,17,30297
5273,20160918,gutierrez,haas,marina_bay,2,18,30307
5274,20160918,wehrlein,manor,marina_bay,2,18,30532
5275,20160918,ocon,manor,marina_bay,2,19,104383
5276,20160918,vettel,ferrari,marina_bay,2,24,28924
5277,20160918,perez,force_india,marina_bay,2,25,28742
5278,20160918,ericsson,sauber,marina_bay,3,25,29468
5279,20160918,max_verstappen,red_bull,marina_bay,3,27,28948
5280,20160918,sainz,toro_rosso,marina_bay,3,27,29320
5281,20160918,button,mclaren,marina_bay,3,27,29025
5282,20160918,massa,williams,marina_bay,3,28,29578
5283,20160918,bottas,williams,marina_bay,3,30,28545
5284,20160918,ricciardo,red_bull,marina_bay,3,32,28921
5285,20160918,rosberg,mercedes,marina_bay,3,33,28970
5286,20160918,bottas,williams,marina_bay,4,32,63680
5287,20160918,raikkonen,ferrari,marina_bay,3,33,29135
5288,20160918,hamilton,mercedes,marina_bay,3,34,28421
5289,20160918,alonso,mclaren,marina_bay,3,34,30381
5290,20160918,jolyon_palmer,renault,marina_bay,3,34,28804
5291,20160918,nasr,sauber,marina_bay,3,35,29537
5292,20160918,ocon,manor,marina_bay,3,34,30614
5293,20160918,gutierrez,haas,marina_bay,3,36,30160
5294,20160918,wehrlein,manor,marina_bay,3,36,30471
5295,20160918,ericsson,sauber,marina_bay,4,36,29680
5296,20160918,kvyat,toro_rosso,marina_bay,3,37,29205
5297,20160918,kevin_magnussen,renault,marina_bay,3,38,29754
5298,20160918,vettel,ferrari,marina_bay,3,42,29391
5299,20160918,massa,williams,marina_bay,4,43,29903
5300,20160918,max_verstappen,red_bull,marina_bay,4,44,28854
5301,20160918,hamilton,mercedes,marina_bay,4,45,28315
5302,20160918,raikkonen,ferrari,marina_bay,4,46,28954
5303,20160918,ricciardo,red_bull,marina_bay,4,47,28662
5304,20160918,ocon,manor,marina_bay,4,45,42368
5305,20160918,sainz,toro_rosso,marina_bay,4,48,29377
5306,20161002,kvyat,toro_rosso,sepang,1,1,32413
5307,20161002,massa,williams,sepang,1,1,23528
5308,20161002,kevin_magnussen,renault,sepang,1,1,30679
5309,20161002,gutierrez,haas,sepang,1,1,30782
5310,20161002,massa,williams,sepang,2,6,24425
5311,20161002,max_verstappen,red_bull,sepang,1,9,23935
5312,20161002,perez,force_india,sepang,1,9,27024
5313,20161002,button,mclaren,sepang,1,9,24738
5314,20161002,hulkenberg,force_india,sepang,1,9,26609
5315,20161002,alonso,mclaren,sepang,1,9,25195
5316,20161002,rosberg,mercedes,sepang,1,9,23750
5317,20161002,wehrlein,manor,sepang,1,9,25820
5318,20161002,ocon,manor,sepang,1,12,25368
5319,20161002,hamilton,mercedes,sepang,1,20,23689
5320,20161002,raikkonen,ferrari,sepang,1,20,24584
5321,20161002,sainz,toro_rosso,sepang,1,20,24400
5322,20161002,ricciardo,red_bull,sepang,1,21,24197
5323,20161002,ericsson,sauber,sepang,1,21,25272
5324,20161002,gutierrez,haas,sepang,2,22,24814
5325,20161002,max_verstappen,red_bull,sepang,2,27,23856
5326,20161002,alonso,mclaren,sepang,2,27,24061
5327,20161002,hulkenberg,force_india,sepang,2,28,24012
5328,20161002,bottas,williams,sepang,1,29,23828
5329,20161002,kvyat,toro_rosso,sepang,2,29,24338
5330,20161002,wehrlein,manor,sepang,2,30,26156
5331,20161002,rosberg,mercedes,sepang,2,31,24661
5332,20161002,jolyon_palmer,renault,sepang,1,31,23928
5333,20161002,ocon,manor,sepang,2,31,33338
5334,20161002,massa,williams,sepang,3,31,23778
5335,20161002,raikkonen,ferrari,sepang,2,32,24412
5336,20161002,perez,force_india,sepang,2,32,23947
5337,20161002,nasr,sauber,sepang,1,32,24697
5338,20161002,button,mclaren,sepang,2,37,24645
5339,20161002,sainz,toro_rosso,sepang,2,37,24473
5340,20161002,ericsson,sauber,sepang,2,37,24706
5341,20161002,gutierrez,haas,sepang,3,39,25006
5342,20161002,raikkonen,ferrari,sepang,3,40,24809
5343,20161002,alonso,mclaren,sepang,3,40,23920
5344,20161002,hulkenberg,force_india,sepang,3,40,25192
5345,20161002,ricciardo,red_bull,sepang,2,41,24408
5346,20161002,max_verstappen,red_bull,sepang,3,41,28274
5347,20161002,kvyat,toro_rosso,sepang,3,40,24718
5348,20161002,rosberg,mercedes,sepang,3,41,23476
5349,20161002,wehrlein,manor,sepang,3,41,25201
5350,20161009,alonso,mclaren,suzuka,1,9,22786
5351,20161009,max_verstappen,red_bull,suzuka,1,10,22855
5352,20161009,ricciardo,red_bull,suzuka,1,10,22996
5353,20161009,grosjean,haas,suzuka,1,10,23741
5354,20161009,kvyat,toro_rosso,suzuka,1,10,22990
5355,20161009,hulkenberg,force_india,suzuka,1,11,22832
5356,20161009,gutierrez,haas,suzuka,1,11,24110
5357,20161009,rosberg,mercedes,suzuka,1,12,22673
5358,20161009,vettel,ferrari,suzuka,1,12,23226
5359,20161009,perez,force_india,suzuka,1,12,23605
5360,20161009,raikkonen,ferrari,suzuka,1,12,23244
5361,20161009,ocon,manor,suzuka,1,12,24973
5362,20161009,hamilton,mercedes,suzuka,1,13,22989
5363,20161009,sainz,toro_rosso,suzuka,1,13,22986
5364,20161009,wehrlein,manor,suzuka,1,13,24630
5365,20161009,button,mclaren,suzuka,1,19,24375
5366,20161009,kvyat,toro_rosso,suzuka,2,23,22943
5367,20161009,massa,williams,suzuka,1,24,22463
5368,20161009,jolyon_palmer,renault,suzuka,1,25,23452
5369,20161009,kevin_magnussen,renault,suzuka,1,25,23072
5370,20161009,nasr,sauber,suzuka,1,25,25131
5371,20161009,raikkonen,ferrari,suzuka,2,26,22762
5372,20161009,bottas,williams,suzuka,1,26,25007
5373,20161009,ericsson,sauber,suzuka,1,26,24011
5374,20161009,alonso,mclaren,suzuka,2,27,23032
5375,20161009,max_verstappen,red_bull,suzuka,2,28,22788
5376,20161009,hulkenberg,force_india,suzuka,2,28,22952
5377,20161009,gutierrez,haas,suzuka,2,28,23792
5378,20161009,rosberg,mercedes,suzuka,2,29,23150
5379,20161009,perez,force_india,suzuka,2,29,22721
5380,20161009,grosjean,haas,suzuka,2,30,25429
5381,20161009,ocon,manor,suzuka,2,31,24256
5382,20161009,ricciardo,red_bull,suzuka,2,32,25861
5383,20161009,hamilton,mercedes,suzuka,2,33,22732
5384,20161009,wehrlein,manor,suzuka,2,32,25461
5385,20161009,vettel,ferrari,suzuka,2,34,22887
5386,20161009,button,mclaren,suzuka,2,36,23342
5387,20161009,sainz,toro_rosso,suzuka,2,37,22938
5388,20161023,bottas,williams,americas,1,1,27098
5389,20161023,ricciardo,red_bull,americas,1,8,23956
5390,20161023,raikkonen,ferrari,americas,1,8,23989
5391,20161023,max_verstappen,red_bull,americas,1,9,23489
5392,20161023,rosberg,mercedes,americas,1,10,23526
5393,20161023,button,mclaren,americas,1,10,23613
5394,20161023,grosjean,haas,americas,1,10,24523
5395,20161023,perez,force_india,americas,1,10,23350
5396,20161023,hamilton,mercedes,americas,1,11,23601
5397,20161023,massa,williams,americas,1,11,24093
5398,20161023,sainz,toro_rosso,americas,1,11,24778
5399,20161023,alonso,mclaren,americas,1,11,23683
5400,20161023,gutierrez,haas,americas,1,13,24470
5401,20161023,kevin_magnussen,renault,americas,1,13,24310
5402,20161023,wehrlein,manor,americas,1,13,26059
5403,20161023,vettel,ferrari,americas,1,14,24433
5404,20161023,jolyon_palmer,renault,americas,1,15,24071
5405,20161023,ericsson,sauber,americas,1,17,25229
5406,20161023,ocon,manor,americas,1,17,25216
5407,20161023,bottas,williams,americas,2,20,25222
5408,20161023,kvyat,toro_rosso,americas,1,21,37837
5409,20161023,raikkonen,ferrari,americas,2,24,23845
5410,20161023,ricciardo,red_bull,americas,2,25,23534
5411,20161023,max_verstappen,red_bull,americas,2,26,36112
5412,20161023,jolyon_palmer,renault,americas,2,26,24766
5413,20161023,ocon,manor,americas,2,26,27532
5414,20161023,perez,force_india,americas,2,27,24467
5415,20161023,grosjean,haas,americas,2,27,26056
5416,20161023,kevin_magnussen,renault,americas,2,27,24103
5417,20161023,button,mclaren,americas,2,28,25635
5418,20161023,vettel,ferrari,americas,2,29,23812
5419,20161023,massa,williams,americas,2,29,23903
5420,20161023,nasr,sauber,americas,1,29,24244
5421,20161023,sainz,toro_rosso,americas,2,30,24281
5422,20161023,alonso,mclaren,americas,2,30,25300
5423,20161023,hamilton,mercedes,americas,2,31,23575
5424,20161023,wehrlein,manor,americas,2,30,25182
5425,20161023,rosberg,mercedes,americas,2,31,24149
5426,20161023,raikkonen,ferrari,americas,3,38,25384
5427,20161023,kevin_magnussen,renault,americas,3,43,23898
5428,20161023,ocon,manor,americas,3,44,24665
5429,20161023,vettel,ferrari,americas,3,53,24156
5430,20161023,massa,williams,americas,3,54,23464
5431,20161030,ricciardo,red_bull,rodriguez,1,1,22087
5432,20161030,jolyon_palmer,renault,rodriguez,1,1,23897
5433,20161030,ericsson,sauber,rodriguez,1,1,32608
5434,20161030,grosjean,haas,rodriguez,1,11,22957
5435,20161030,max_verstappen,red_bull,rodriguez,1,12,21775
5436,20161030,sainz,toro_rosso,rodriguez,1,12,22747
5437,20161030,kevin_magnussen,renault,rodriguez,1,12,22271
5438,20161030,gutierrez,haas,rodriguez,1,12,25198
5439,20161030,kvyat,toro_rosso,rodriguez,1,13,22665
5440,20161030,hulkenberg,force_india,rodriguez,1,14,22134
5441,20161030,massa,williams,rodriguez,1,14,21863
5442,20161030,ocon,manor,rodriguez,1,15,23866
5443,20161030,alonso,mclaren,rodriguez,1,16,22461
5444,20161030,hamilton,mercedes,rodriguez,1,17,21709
5445,20161030,button,mclaren,rodriguez,1,17,22438
5446,20161030,bottas,williams,rodriguez,1,19,22396
5447,20161030,rosberg,mercedes,rodriguez,1,20,21997
5448,20161030,raikkonen,ferrari,rodriguez,1,20,22398
5449,20161030,perez,force_india,rodriguez,1,20,22213
5450,20161030,vettel,ferrari,rodriguez,1,32,22035
5451,20161030,raikkonen,ferrari,rodriguez,2,45,22974
5452,20161030,alonso,mclaren,rodriguez,2,45,25171
5453,20161030,kvyat,toro_rosso,rodriguez,2,47,22865
5454,20161030,gutierrez,haas,rodriguez,2,48,23110
5455,20161030,nasr,sauber,rodriguez,1,49,23540
5456,20161030,ricciardo,red_bull,rodriguez,2,50,22443
5457,20161030,grosjean,haas,rodriguez,2,50,23678
5458,20161030,kevin_magnussen,renault,rodriguez,2,51,22384
5459,20161113,kevin_magnussen,renault,interlagos,1,7,24986
5460,20161113,button,mclaren,interlagos,1,8,24192
5461,20161113,alonso,mclaren,interlagos,1,9,24821
5462,20161113,bottas,williams,interlagos,1,9,24724
5463,20161113,massa,williams,interlagos,1,9,29421
5464,20161113,kvyat,toro_rosso,interlagos,1,9,25758
5465,20161113,jolyon_palmer,renault,interlagos,1,9,24745
5466,20161113,ericsson,sauber,interlagos,1,9,25395
5467,20161113,vettel,ferrari,interlagos,1,10,29981
5468,20161113,gutierrez,haas,interlagos,1,12,25147
5469,20161113,max_verstappen,red_bull,interlagos,1,13,24186
5470,20161113,ricciardo,red_bull,interlagos,1,13,24623
5471,20161113,kvyat,toro_rosso,interlagos,2,17,25355
5472,20161113,jolyon_palmer,renault,interlagos,2,17,24656
5473,20161113,hamilton,mercedes,interlagos,1,20,2010361
5474,20161113,rosberg,mercedes,interlagos,1,20,2009747
5475,20161113,max_verstappen,red_bull,interlagos,2,20,2009643
5476,20161113,hulkenberg,force_india,interlagos,1,20,2008504
5477,20161113,perez,force_india,interlagos,1,20,2008398
5478,20161113,sainz,toro_rosso,interlagos,1,20,2008828
5479,20161113,nasr,sauber,interlagos,1,20,2008206
5480,20161113,ricciardo,red_bull,interlagos,2,20,2008600
5481,20161113,ocon,manor,interlagos,1,20,2009052
5482,20161113,wehrlein,manor,interlagos,1,20,2008464
5483,20161113,alonso,mclaren,interlagos,2,20,2008789
5484,20161113,bottas,williams,interlagos,2,20,2008595
5485,20161113,kevin_magnussen,renault,interlagos,2,20,2008979
5486,20161113,button,mclaren,interlagos,2,20,2010062
5487,20161113,vettel,ferrari,interlagos,2,20,2010637
5488,20161113,massa,williams,interlagos,2,20,2009630
5489,20161113,gutierrez,haas,interlagos,2,20,2011147
5490,20161113,kvyat,toro_rosso,interlagos,3,20,2011266
5491,20161113,hulkenberg,force_india,interlagos,2,22,24282
5492,20161113,hamilton,mercedes,interlagos,2,28,1482048
5493,20161113,rosberg,mercedes,interlagos,2,28,1481624
5494,20161113,max_verstappen,red_bull,interlagos,3,28,1481433
5495,20161113,perez,force_india,interlagos,2,28,1482290
5496,20161113,sainz,toro_rosso,interlagos,2,28,1483053
5497,20161113,nasr,sauber,interlagos,2,28,1483214
5498,20161113,ricciardo,red_bull,interlagos,3,28,1484725
5499,20161113,ocon,manor,interlagos,2,28,1485092
5500,20161113,wehrlein,manor,interlagos,2,28,1484979
5501,20161113,alonso,mclaren,interlagos,3,28,1483818
5502,20161113,bottas,williams,interlagos,3,28,1483957
5503,20161113,kevin_magnussen,renault,interlagos,3,28,1484474
5504,20161113,button,mclaren,interlagos,3,28,1484987
5505,20161113,vettel,ferrari,interlagos,3,28,1483923
5506,20161113,hulkenberg,force_india,interlagos,3,28,1485304
5507,20161113,massa,williams,interlagos,3,28,1485969
5508,20161113,gutierrez,haas,interlagos,3,28,1484444
5509,20161113,kvyat,toro_rosso,interlagos,4,28,1484388
5510,20161113,massa,williams,interlagos,4,31,29754
5511,20161113,button,mclaren,interlagos,4,34,25006
5512,20161113,bottas,williams,interlagos,4,38,24994
5513,20161113,ricciardo,red_bull,interlagos,4,40,29621
5514,20161113,kevin_magnussen,renault,interlagos,4,41,24265
5515,20161113,max_verstappen,red_bull,interlagos,4,43,24435
5516,20161113,button,mclaren,interlagos,5,44,24754
5517,20161113,gutierrez,haas,interlagos,4,47,17835
5518,20161113,ricciardo,red_bull,interlagos,5,52,24521
5519,20161113,wehrlein,manor,interlagos,3,52,25509
5520,20161113,max_verstappen,red_bull,interlagos,5,54,24041
5521,20161127,kevin_magnussen,renault,yas_marina,1,1,27068
5522,20161127,sainz,toro_rosso,yas_marina,1,6,21761
5523,20161127,wehrlein,manor,yas_marina,1,6,33395
5524,20161127,hamilton,mercedes,yas_marina,1,7,22600
5525,20161127,raikkonen,ferrari,yas_marina,1,7,21959
5526,20161127,alonso,mclaren,yas_marina,1,7,22428
5527,20161127,jolyon_palmer,renault,yas_marina,1,7,24781
5528,20161127,nasr,sauber,yas_marina,1,7,23272
5529,20161127,rosberg,mercedes,yas_marina,1,8,23753
5530,20161127,vettel,ferrari,yas_marina,1,8,21711
5531,20161127,hulkenberg,force_india,yas_marina,1,8,21834
5532,20161127,massa,williams,yas_marina,1,8,21775
5533,20161127,kvyat,toro_rosso,yas_marina,1,8,21896
5534,20161127,gutierrez,haas,yas_marina,1,8,22032
5535,20161127,ricciardo,red_bull,yas_marina,1,9,22084
5536,20161127,perez,force_india,yas_marina,1,9,21308
5537,20161127,grosjean,haas,yas_marina,1,20,22838
5538,20161127,max_verstappen,red_bull,yas_marina,1,21,21221
5539,20161127,jolyon_palmer,renault,yas_marina,2,21,22145
5540,20161127,ocon,manor,yas_marina,1,22,24035
5541,20161127,ricciardo,red_bull,yas_marina,2,24,21768
5542,20161127,wehrlein,manor,yas_marina,2,24,22949
5543,20161127,raikkonen,ferrari,yas_marina,2,25,22087
5544,20161127,hulkenberg,force_india,yas_marina,2,26,21482
5545,20161127,perez,force_india,yas_marina,2,27,22012
5546,20161127,hamilton,mercedes,yas_marina,2,28,21355
5547,20161127,gutierrez,haas,yas_marina,2,28,22102
5548,20161127,sainz,toro_rosso,yas_marina,2,28,21935
5549,20161127,rosberg,mercedes,yas_marina,2,29,21218
5550,20161127,massa,williams,yas_marina,2,30,21539
5551,20161127,ocon,manor,yas_marina,2,36,23026
5552,20161127,nasr,sauber,yas_marina,2,36,29933
5553,20161127,vettel,ferrari,yas_marina,2,37,21872
5554,20161127,alonso,mclaren,yas_marina,2,38,22248
5555,20161127,grosjean,haas,yas_marina,2,38,22527
5556,20161127,ericsson,sauber,yas_marina,1,38,22991
5557,20161127,jolyon_palmer,renault,yas_marina,3,41,22588
5558,20170326,kevin_magnussen,haas,albert_park,1,1,31336
5559,20170326,stroll,williams,albert_park,1,5,22293
5560,20170326,vandoorne,mclaren,albert_park,1,9,39562
5561,20170326,ocon,force_india,albert_park,1,15,22154
5562,20170326,giovinazzi,sauber,albert_park,1,15,28591
5563,20170326,alonso,mclaren,albert_park,1,16,22484
5564,20170326,hulkenberg,renault,albert_park,1,16,23130
5565,20170326,hamilton,mercedes,albert_park,1,17,21709
5566,20170326,perez,force_india,albert_park,1,17,22045
5567,20170326,sainz,toro_rosso,albert_park,1,18,21762
5568,20170326,massa,williams,albert_park,1,20,21568
5569,20170326,vettel,ferrari,albert_park,1,23,21988
5570,20170326,bottas,mercedes,albert_park,1,25,21440
5571,20170326,max_verstappen,red_bull,albert_park,1,25,22208
5572,20170326,raikkonen,ferrari,albert_park,1,26,22033
5573,20170326,stroll,williams,albert_park,2,29,22380
5574,20170326,hulkenberg,renault,albert_park,2,30,23159
5575,20170326,kvyat,toro_rosso,albert_park,1,34,25559
5576,20170326,kevin_magnussen,haas,albert_park,2,44,22189
5577,20170326,kvyat,toro_rosso,albert_park,2,49,24026
5578,20170409,hulkenberg,renault,shanghai,1,1,23550
5579,20170409,vettel,ferrari,shanghai,1,2,22906
5580,20170409,kvyat,toro_rosso,shanghai,1,2,24016
5581,20170409,alonso,mclaren,shanghai,1,2,24250
5582,20170409,massa,williams,shanghai,1,2,23123
5583,20170409,perez,force_india,shanghai,1,2,24030
5584,20170409,kevin_magnussen,haas,shanghai,1,2,23809
5585,20170409,ericsson,sauber,shanghai,1,2,27934
5586,20170409,ocon,force_india,shanghai,1,2,17673
5587,20170409,grosjean,haas,shanghai,1,2,30654
5588,20170409,giovinazzi,sauber,shanghai,1,2,29443
5589,20170409,vandoorne,mclaren,shanghai,1,2,25146
5590,20170409,hamilton,mercedes,shanghai,1,4,22999
5591,20170409,bottas,mercedes,shanghai,1,4,32287
5592,20170409,ricciardo,red_bull,shanghai,1,4,17340
5593,20170409,raikkonen,ferrari,shanghai,1,4,23847
5594,20170409,max_verstappen,red_bull,shanghai,1,4,23071
5595,20170409,vettel,ferrari,shanghai,2,4,17354
5596,20170409,sainz,toro_rosso,shanghai,1,4,17337
5597,20170409,ocon,force_india,shanghai,2,4,33491
5598,20170409,alonso,mclaren,shanghai,2,4,17304
5599,20170409,kvyat,toro_rosso,shanghai,2,4,17320
5600,20170409,massa,williams,shanghai,2,4,17324
5601,20170409,perez,force_india,shanghai,2,4,17416
5602,20170409,kevin_magnussen,haas,shanghai,2,4,17296
5603,20170409,jolyon_palmer,renault,shanghai,1,4,17291
5604,20170409,vandoorne,mclaren,shanghai,2,4,17325
5605,20170409,hulkenberg,renault,shanghai,2,4,17336
5606,20170409,ericsson,sauber,shanghai,2,4,17341
5607,20170409,grosjean,haas,shanghai,2,4,17303
5608,20170409,hamilton,mercedes,shanghai,2,5,17616
5609,20170409,ricciardo,red_bull,shanghai,2,5,23613
5610,20170409,raikkonen,ferrari,shanghai,2,5,17877
5611,20170409,max_verstappen,red_bull,shanghai,2,5,17651
5612,20170409,bottas,mercedes,shanghai,2,5,17343
5613,20170409,vettel,ferrari,shanghai,3,5,17362
5614,20170409,sainz,toro_rosso,shanghai,2,5,17340
5615,20170409,alonso,mclaren,shanghai,3,5,17302
5616,20170409,kvyat,toro_rosso,shanghai,3,5,17324
5617,20170409,massa,williams,shanghai,3,5,17321
5618,20170409,perez,force_india,shanghai,3,5,17312
5619,20170409,kevin_magnussen,haas,shanghai,3,5,17298
5620,20170409,ocon,force_india,shanghai,3,5,17356
5621,20170409,jolyon_palmer,renault,shanghai,2,5,17291
5622,20170409,vandoorne,mclaren,shanghai,3,5,17295
5623,20170409,hulkenberg,renault,shanghai,3,5,17362
5624,20170409,ericsson,sauber,shanghai,3,5,17344
5625,20170409,grosjean,haas,shanghai,3,5,24114
5626,20170409,hamilton,mercedes,shanghai,3,6,17737
5627,20170409,ricciardo,red_bull,shanghai,3,6,17480
5628,20170409,raikkonen,ferrari,shanghai,3,6,17435
5629,20170409,max_verstappen,red_bull,shanghai,3,6,17421
5630,20170409,bottas,mercedes,shanghai,3,6,17323
5631,20170409,vettel,ferrari,shanghai,4,6,17370
5632,20170409,alonso,mclaren,shanghai,4,6,17302
5633,20170409,sainz,toro_rosso,shanghai,3,6,17374
5634,20170409,kvyat,toro_rosso,shanghai,4,6,17322
5635,20170409,massa,williams,shanghai,4,6,17377
5636,20170409,perez,force_india,shanghai,4,6,18225
5637,20170409,kevin_magnussen,haas,shanghai,4,6,17299
5638,20170409,ocon,force_india,shanghai,4,6,17366
5639,20170409,jolyon_palmer,renault,shanghai,3,6,17301
5640,20170409,vandoorne,mclaren,shanghai,4,6,17292
5641,20170409,hulkenberg,renault,shanghai,4,6,17359
5642,20170409,ericsson,sauber,shanghai,4,6,17344
5643,20170409,grosjean,haas,shanghai,4,6,17314
5644,20170409,perez,force_india,shanghai,5,20,23057
5645,20170409,massa,williams,shanghai,5,24,23451
5646,20170409,sainz,toro_rosso,shanghai,4,28,22840
5647,20170409,max_verstappen,red_bull,shanghai,4,29,22505
5648,20170409,jolyon_palmer,renault,shanghai,4,30,23993
5649,20170409,kevin_magnussen,haas,shanghai,5,32,23463
5650,20170409,ricciardo,red_bull,shanghai,4,33,22505
5651,20170409,hulkenberg,renault,shanghai,5,33,40144
5652,20170409,vettel,ferrari,shanghai,5,34,22443
5653,20170409,bottas,mercedes,shanghai,4,35,24317
5654,20170409,hamilton,mercedes,shanghai,4,36,22668
5655,20170409,grosjean,haas,shanghai,5,35,23211
5656,20170409,raikkonen,ferrari,shanghai,4,39,23119
5657,20170409,ocon,force_india,shanghai,5,42,22926
5658,20170409,massa,williams,shanghai,6,48,22517
5659,20170409,perez,force_india,shanghai,6,49,22979
5660,20170416,stroll,williams,bahrain,1,8,24915
5661,20170416,vettel,ferrari,bahrain,1,10,24702
5662,20170416,max_verstappen,red_bull,bahrain,1,11,25174
5663,20170416,ocon,force_india,bahrain,1,11,24664
5664,20170416,wehrlein,sauber,bahrain,1,11,26542
5665,20170416,raikkonen,ferrari,bahrain,1,12,26430
5666,20170416,grosjean,haas,bahrain,1,12,25075
5667,20170416,sainz,toro_rosso,bahrain,1,12,25001
5668,20170416,bottas,mercedes,bahrain,1,13,28368
5669,20170416,hamilton,mercedes,bahrain,1,13,30687
5670,20170416,ricciardo,red_bull,bahrain,1,13,25312
5671,20170416,massa,williams,bahrain,1,13,25704
5672,20170416,hulkenberg,renault,bahrain,1,13,26634
5673,20170416,perez,force_india,bahrain,1,13,24332
5674,20170416,jolyon_palmer,renault,bahrain,1,13,27466
5675,20170416,alonso,mclaren,bahrain,1,13,24922
5676,20170416,kvyat,toro_rosso,bahrain,1,13,25204
5677,20170416,bottas,mercedes,bahrain,2,30,24540
